Date,Bar Name,Brand Name,Consumed (ml)
2023-07-09,Thomas's Bar,Miller,0.0
2023-07-09,Thomas's Bar,Sutter Home,0.0
2023-07-09,Thomas's Bar,Captain Morgan,0.0
2023-07-09,Thomas's Bar,Grey Goose,421.83
2023-07-09,Thomas's Bar,Coors,0.0
2023-07-09,Thomas's Bar,Yellow Tail,129.83
2023-07-09,Thomas's Bar,Absolut,0.0
2023-07-09,Thomas's Bar,Jack Daniels,0.0
2023-07-09,Thomas's Bar,Malibu,0.0
2023-07-09,Thomas's Bar,Jameson,0.0
2023-07-09,Thomas's Bar,Smirnoff,0.0
2023-07-09,Thomas's Bar,Barefoot,0.0
2023-07-09,Thomas's Bar,Heineken,0.0
2023-07-09,Thomas's Bar,Budweiser,0.0
2023-07-10,Anderson's Bar,Bacardi,0.0
2023-07-10,Anderson's Bar,Jim Beam,204.94
2023-07-10,Anderson's Bar,Miller,0.0
2023-07-10,Anderson's Bar,Sutter Home,0.0
2023-07-10,Anderson's Bar,Captain Morgan,0.0
2023-07-10,Anderson's Bar,Grey Goose,0.0
2023-07-10,Anderson's Bar,Coors,0.0
2023-07-10,Anderson's Bar,Yellow Tail,0.0
2023-07-10,Anderson's Bar,Absolut,0.0
2023-07-10,Anderson's Bar,Jack Daniels,0.0
2023-07-10,Anderson's Bar,Malibu,0.0
2023-07-10,Anderson's Bar,Jameson,0.0
2023-07-10,Anderson's Bar,Smirnoff,136.98
2023-07-10,Anderson's Bar,Barefoot,0.0
2023-07-10,Anderson's Bar,Heineken,0.0
2023-07-10,Anderson's Bar,Budweiser,0.0
2023-07-10,Brown's Bar,Bacardi,0.0
2023-07-10,Brown's Bar,Jim Beam,0.0
2023-07-10,Brown's Bar,Miller,412.94
2023-07-10,Brown's Bar,Sutter Home,0.0
2023-07-10,Brown's Bar,Captain Morgan,159.11
2023-07-10,Brown's Bar,Grey Goose,0.0
2023-07-10,Brown's Bar,Coors,0.0
2023-07-10,Brown's Bar,Yellow Tail,0.0
2023-07-10,Brown's Bar,Absolut,0.0
2023-07-10,Brown's Bar,Jack Daniels,0.0
2023-07-10,Brown's Bar,Malibu,0.0
2023-07-10,Brown's Bar,Jameson,333.48
2023-07-10,Brown's Bar,Smirnoff,0.0
2023-07-10,Brown's Bar,Barefoot,0.0
2023-07-10,Brown's Bar,Heineken,0.0
2023-07-10,Brown's Bar,Budweiser,0.0
2023-07-10,Johnson's Bar,Bacardi,0.0
2023-07-10,Johnson's Bar,Jim Beam,0.0
2023-07-10,Johnson's Bar,Miller,0.0
2023-07-10,Johnson's Bar,Sutter Home,0.0
2023-07-10,Johnson's Bar,Captain Morgan,0.0
2023-07-10,Johnson's Bar,Grey Goose,0.0
2023-07-10,Johnson's Bar,Coors,0.0
2023-07-10,Johnson's Bar,Yellow Tail,0.0
2023-07-10,Johnson's Bar,Absolut,0.0
2023-07-10,Johnson's Bar,Jack Daniels,367.31
2023-07-10,Johnson's Bar,Malibu,0.0
2023-07-10,Johnson's Bar,Jameson,0.0
2023-07-10,Johnson's Bar,Smirnoff,0.0
2023-07-10,Johnson's Bar,Barefoot,0.0
2023-07-10,Johnson's Bar,Heineken,0.0
2023-07-10,Johnson's Bar,Budweiser,0.0
2023-07-10,Smith's Bar,Bacardi,0.0
2023-07-10,Smith's Bar,Jim Beam,0.0
2023-07-10,Smith's Bar,Miller,0.0
2023-07-10,Smith's Bar,Sutter Home,278.06
2023-07-10,Smith's Bar,Captain Morgan,0.0
2023-07-10,Smith's Bar,Grey Goose,0.0
2023-07-10,Smith's Bar,Coors,0.0
2023-07-10,Smith's Bar,Yellow Tail,0.0
2023-07-10,Smith's Bar,Absolut,0.0
2023-07-10,Smith's Bar,Jack Daniels,0.0
2023-07-10,Smith's Bar,Malibu,0.0
2023-07-10,Smith's Bar,Jameson,0.0
2023-07-10,Smith's Bar,Smirnoff,0.0
2023-07-10,Smith's Bar,Barefoot,0.0
2023-07-10,Smith's Bar,Heineken,303.6
2023-07-10,Smith's Bar,Budweiser,0.0
2023-07-10,Taylor's Bar,Bacardi,0.0
2023-07-10,Taylor's Bar,Jim Beam,0.0
2023-07-10,Taylor's Bar,Miller,0.0
2023-07-10,Taylor's Bar,Sutter Home,0.0
2023-07-10,Taylor's Bar,Captain Morgan,394.01
2023-07-10,Taylor's Bar,Grey Goose,475.02
2023-07-10,Taylor's Bar,Coors,0.0
2023-07-10,Taylor's Bar,Yellow Tail,0.0
2023-07-10,Taylor's Bar,Absolut,0.0
2023-07-10,Taylor's Bar,Jack Daniels,0.0
2023-07-10,Taylor's Bar,Malibu,0.0
2023-07-10,Taylor's Bar,Jameson,0.0
2023-07-10,Taylor's Bar,Smirnoff,0.0
2023-07-10,Taylor's Bar,Barefoot,0.0
2023-07-10,Taylor's Bar,Heineken,352.74
2023-07-10,Taylor's Bar,Budweiser,0.0
2023-07-10,Thomas's Bar,Bacardi,0.0
2023-07-10,Thomas's Bar,Jim Beam,0.0
2023-07-10,Thomas's Bar,Miller,0.0
2023-07-10,Thomas's Bar,Sutter Home,0.0
2023-07-10,Thomas's Bar,Captain Morgan,0.0
2023-07-10,Thomas's Bar,Grey Goose,0.0
2023-07-10,Thomas's Bar,Coors,0.0
2023-07-10,Thomas's Bar,Yellow Tail,0.0
2023-07-10,Thomas's Bar,Absolut,0.0
2023-07-10,Thomas's Bar,Jack Daniels,0.0
2023-07-10,Thomas's Bar,Malibu,128.76
2023-07-10,Thomas's Bar,Jameson,0.0
2023-07-10,Thomas's Bar,Smirnoff,0.0
2023-07-10,Thomas's Bar,Barefoot,0.0
2023-07-10,Thomas's Bar,Heineken,204.32
2023-07-10,Thomas's Bar,Budweiser,0.0
2023-07-11,Anderson's Bar,Bacardi,0.0
2023-07-11,Anderson's Bar,Jim Beam,0.0
2023-07-11,Anderson's Bar,Miller,0.0
2023-07-11,Anderson's Bar,Sutter Home,0.0
2023-07-11,Anderson's Bar,Captain Morgan,0.0
2023-07-11,Anderson's Bar,Grey Goose,0.0
2023-07-11,Anderson's Bar,Coors,0.0
2023-07-11,Anderson's Bar,Yellow Tail,0.0
2023-07-11,Anderson's Bar,Absolut,0.0
2023-07-11,Anderson's Bar,Jack Daniels,250.03
2023-07-11,Anderson's Bar,Malibu,523.04
2023-07-11,Anderson's Bar,Jameson,0.0
2023-07-11,Anderson's Bar,Smirnoff,509.26
2023-07-11,Anderson's Bar,Barefoot,226.16
2023-07-11,Anderson's Bar,Heineken,0.0
2023-07-11,Anderson's Bar,Budweiser,0.0
2023-07-11,Brown's Bar,Bacardi,0.0
2023-07-11,Brown's Bar,Jim Beam,425.43
2023-07-11,Brown's Bar,Miller,268.63
2023-07-11,Brown's Bar,Sutter Home,0.0
2023-07-11,Brown's Bar,Captain Morgan,0.0
2023-07-11,Brown's Bar,Grey Goose,0.0
2023-07-11,Brown's Bar,Coors,0.0
2023-07-11,Brown's Bar,Yellow Tail,0.0
2023-07-11,Brown's Bar,Absolut,0.0
2023-07-11,Brown's Bar,Jack Daniels,0.0
2023-07-11,Brown's Bar,Malibu,0.0
2023-07-11,Brown's Bar,Jameson,0.0
2023-07-11,Brown's Bar,Smirnoff,0.0
2023-07-11,Brown's Bar,Barefoot,0.0
2023-07-11,Brown's Bar,Heineken,0.0
2023-07-11,Brown's Bar,Budweiser,0.0
2023-07-11,Johnson's Bar,Bacardi,0.0
2023-07-11,Johnson's Bar,Jim Beam,0.0
2023-07-11,Johnson's Bar,Miller,0.0
2023-07-11,Johnson's Bar,Sutter Home,265.73
2023-07-11,Johnson's Bar,Captain Morgan,409.48
2023-07-11,Johnson's Bar,Grey Goose,0.0
2023-07-11,Johnson's Bar,Coors,0.0
2023-07-11,Johnson's Bar,Yellow Tail,0.0
2023-07-11,Johnson's Bar,Absolut,0.0
2023-07-11,Johnson's Bar,Jack Daniels,0.0
2023-07-11,Johnson's Bar,Malibu,0.0
2023-07-11,Johnson's Bar,Jameson,0.0
2023-07-11,Johnson's Bar,Smirnoff,0.0
2023-07-11,Johnson's Bar,Barefoot,0.0
2023-07-11,Johnson's Bar,Heineken,446.81
2023-07-11,Johnson's Bar,Budweiser,0.0
2023-07-11,Smith's Bar,Bacardi,0.0
2023-07-11,Smith's Bar,Jim Beam,0.0
2023-07-11,Smith's Bar,Miller,0.0
2023-07-11,Smith's Bar,Sutter Home,0.0
2023-07-11,Smith's Bar,Captain Morgan,151.32
2023-07-11,Smith's Bar,Grey Goose,0.0
2023-07-11,Smith's Bar,Coors,0.0
2023-07-11,Smith's Bar,Yellow Tail,0.0
2023-07-11,Smith's Bar,Absolut,126.33
2023-07-11,Smith's Bar,Jack Daniels,0.0
2023-07-11,Smith's Bar,Malibu,0.0
2023-07-11,Smith's Bar,Jameson,183.67
2023-07-11,Smith's Bar,Smirnoff,0.0
2023-07-11,Smith's Bar,Barefoot,0.0
2023-07-11,Smith's Bar,Heineken,0.0
2023-07-11,Smith's Bar,Budweiser,495.32
2023-07-11,Taylor's Bar,Bacardi,0.0
2023-07-11,Taylor's Bar,Jim Beam,0.0
2023-07-11,Taylor's Bar,Miller,0.0
2023-07-11,Taylor's Bar,Sutter Home,207.36
2023-07-11,Taylor's Bar,Captain Morgan,0.0
2023-07-11,Taylor's Bar,Grey Goose,0.0
2023-07-11,Taylor's Bar,Coors,0.0
2023-07-11,Taylor's Bar,Yellow Tail,0.0
2023-07-11,Taylor's Bar,Absolut,0.0
2023-07-11,Taylor's Bar,Jack Daniels,0.0
2023-07-11,Taylor's Bar,Malibu,0.0
2023-07-11,Taylor's Bar,Jameson,0.0
2023-07-11,Taylor's Bar,Smirnoff,599.56
2023-07-11,Taylor's Bar,Barefoot,0.0
2023-07-11,Taylor's Bar,Heineken,0.0
2023-07-11,Taylor's Bar,Budweiser,0.0
2023-07-11,Thomas's Bar,Bacardi,0.0
2023-07-11,Thomas's Bar,Jim Beam,0.0
2023-07-11,Thomas's Bar,Miller,0.0
2023-07-11,Thomas's Bar,Sutter Home,0.0
2023-07-11,Thomas's Bar,Captain Morgan,0.0
2023-07-11,Thomas's Bar,Grey Goose,0.0
2023-07-11,Thomas's Bar,Coors,0.0
2023-07-11,Thomas's Bar,Yellow Tail,0.0
2023-07-11,Thomas's Bar,Absolut,479.63
2023-07-11,Thomas's Bar,Jack Daniels,456.81
2023-07-11,Thomas's Bar,Malibu,0.0
2023-07-11,Thomas's Bar,Jameson,0.0
2023-07-11,Thomas's Bar,Smirnoff,0.0
2023-07-11,Thomas's Bar,Barefoot,0.0
2023-07-11,Thomas's Bar,Heineken,0.0
2023-07-11,Thomas's Bar,Budweiser,0.0
2023-07-12,Anderson's Bar,Bacardi,0.0
2023-07-12,Anderson's Bar,Jim Beam,364.04
2023-07-12,Anderson's Bar,Miller,0.0
2023-07-12,Anderson's Bar,Sutter Home,0.0
2023-07-12,Anderson's Bar,Captain Morgan,0.0
2023-07-12,Anderson's Bar,Grey Goose,327.57
2023-07-12,Anderson's Bar,Coors,0.0
2023-07-12,Anderson's Bar,Yellow Tail,0.0
2023-07-12,Anderson's Bar,Absolut,0.0
2023-07-12,Anderson's Bar,Jack Daniels,0.0
2023-07-12,Anderson's Bar,Malibu,0.0
2023-07-12,Anderson's Bar,Jameson,0.0
2023-07-12,Anderson's Bar,Smirnoff,0.0
2023-07-12,Anderson's Bar,Barefoot,0.0
2023-07-12,Anderson's Bar,Heineken,0.0
2023-07-12,Anderson's Bar,Budweiser,0.0
2023-07-12,Brown's Bar,Bacardi,0.0
2023-07-12,Brown's Bar,Jim Beam,247.1
2023-07-12,Brown's Bar,Miller,0.0
2023-07-12,Brown's Bar,Sutter Home,0.0
2023-07-12,Brown's Bar,Captain Morgan,0.0
2023-07-12,Brown's Bar,Grey Goose,0.0
2023-07-12,Brown's Bar,Coors,0.0
2023-07-12,Brown's Bar,Yellow Tail,188.24
2023-07-12,Brown's Bar,Absolut,0.0
2023-07-12,Brown's Bar,Jack Daniels,0.0
2023-07-12,Brown's Bar,Malibu,0.0
2023-07-12,Brown's Bar,Jameson,0.0
2023-07-12,Brown's Bar,Smirnoff,0.0
2023-07-12,Brown's Bar,Barefoot,0.0
2023-07-12,Brown's Bar,Heineken,0.0
2023-07-12,Brown's Bar,Budweiser,0.0
2023-07-12,Johnson's Bar,Bacardi,0.0
2023-07-12,Johnson's Bar,Jim Beam,0.0
2023-07-12,Johnson's Bar,Miller,0.0
2023-07-12,Johnson's Bar,Sutter Home,0.0
2023-07-12,Johnson's Bar,Captain Morgan,292.46
2023-07-12,Johnson's Bar,Grey Goose,0.0
2023-07-12,Johnson's Bar,Coors,0.0
2023-07-12,Johnson's Bar,Yellow Tail,112.53
2023-07-12,Johnson's Bar,Absolut,314.83
2023-07-12,Johnson's Bar,Jack Daniels,0.0
2023-07-12,Johnson's Bar,Malibu,0.0
2023-07-12,Johnson's Bar,Jameson,0.0
2023-07-12,Johnson's Bar,Smirnoff,0.0
2023-07-12,Johnson's Bar,Barefoot,0.0
2023-07-12,Johnson's Bar,Heineken,0.0
2023-07-12,Johnson's Bar,Budweiser,559.07
2023-07-12,Smith's Bar,Bacardi,0.0
2023-07-12,Smith's Bar,Jim Beam,0.0
2023-07-12,Smith's Bar,Miller,0.0
2023-07-12,Smith's Bar,Sutter Home,231.87
2023-07-12,Smith's Bar,Captain Morgan,0.0
2023-07-12,Smith's Bar,Grey Goose,0.0
2023-07-12,Smith's Bar,Coors,0.0
2023-07-12,Smith's Bar,Yellow Tail,0.0
2023-07-12,Smith's Bar,Absolut,545.16
2023-07-12,Smith's Bar,Jack Daniels,0.0
2023-07-12,Smith's Bar,Malibu,0.0
2023-07-12,Smith's Bar,Jameson,0.0
2023-07-12,Smith's Bar,Smirnoff,0.0
2023-07-12,Smith's Bar,Barefoot,0.0
2023-07-12,Smith's Bar,Heineken,0.0
2023-07-12,Smith's Bar,Budweiser,0.0
2023-07-12,Taylor's Bar,Bacardi,0.0
2023-07-12,Taylor's Bar,Jim Beam,0.0
2023-07-12,Taylor's Bar,Miller,0.0
2023-07-12,Taylor's Bar,Sutter Home,0.0
2023-07-12,Taylor's Bar,Captain Morgan,0.0
2023-07-12,Taylor's Bar,Grey Goose,244.51
2023-07-12,Taylor's Bar,Coors,0.0
2023-07-12,Taylor's Bar,Yellow Tail,0.0
2023-07-12,Taylor's Bar,Absolut,0.0
2023-07-12,Taylor's Bar,Jack Daniels,0.0
2023-07-12,Taylor's Bar,Malibu,0.0
2023-07-12,Taylor's Bar,Jameson,0.0
2023-07-12,Taylor's Bar,Smirnoff,0.0
2023-07-12,Taylor's Bar,Barefoot,232.18
2023-07-12,Taylor's Bar,Heineken,0.0
2023-07-12,Taylor's Bar,Budweiser,0.0
2023-07-12,Thomas's Bar,Bacardi,0.0
2023-07-12,Thomas's Bar,Jim Beam,527.0
2023-07-12,Thomas's Bar,Miller,0.0
2023-07-12,Thomas's Bar,Sutter Home,0.0
2023-07-12,Thomas's Bar,Captain Morgan,0.0
2023-07-12,Thomas's Bar,Grey Goose,0.0
2023-07-12,Thomas's Bar,Coors,0.0
2023-07-12,Thomas's Bar,Yellow Tail,0.0
2023-07-12,Thomas's Bar,Absolut,573.42
2023-07-12,Thomas's Bar,Jack Daniels,0.0
2023-07-12,Thomas's Bar,Malibu,0.0
2023-07-12,Thomas's Bar,Jameson,0.0
2023-07-12,Thomas's Bar,Smirnoff,0.0
2023-07-12,Thomas's Bar,Barefoot,0.0
2023-07-12,Thomas's Bar,Heineken,102.95
2023-07-12,Thomas's Bar,Budweiser,0.0
2023-07-13,Anderson's Bar,Bacardi,0.0
2023-07-13,Anderson's Bar,Jim Beam,0.0
2023-07-13,Anderson's Bar,Miller,0.0
2023-07-13,Anderson's Bar,Sutter Home,0.0
2023-07-13,Anderson's Bar,Captain Morgan,0.0
2023-07-13,Anderson's Bar,Grey Goose,0.0
2023-07-13,Anderson's Bar,Coors,0.0
2023-07-13,Anderson's Bar,Yellow Tail,0.0
2023-07-13,Anderson's Bar,Absolut,0.0
2023-07-13,Anderson's Bar,Jack Daniels,0.0
2023-07-13,Anderson's Bar,Malibu,0.0
2023-07-13,Anderson's Bar,Jameson,471.88
2023-07-13,Anderson's Bar,Smirnoff,0.0
2023-07-13,Anderson's Bar,Barefoot,540.12
2023-07-13,Anderson's Bar,Heineken,0.0
2023-07-13,Anderson's Bar,Budweiser,0.0
2023-07-13,Brown's Bar,Bacardi,0.0
2023-07-13,Brown's Bar,Jim Beam,0.0
2023-07-13,Brown's Bar,Miller,0.0
2023-07-13,Brown's Bar,Sutter Home,0.0
2023-07-13,Brown's Bar,Captain Morgan,0.0
2023-07-13,Brown's Bar,Grey Goose,0.0
2023-07-13,Brown's Bar,Coors,0.0
2023-07-13,Brown's Bar,Yellow Tail,0.0
2023-07-13,Brown's Bar,Absolut,0.0
2023-07-13,Brown's Bar,Jack Daniels,0.0
2023-07-13,Brown's Bar,Malibu,0.0
2023-07-13,Brown's Bar,Jameson,209.09
2023-07-13,Brown's Bar,Smirnoff,296.51
2023-07-13,Brown's Bar,Barefoot,138.33
2023-07-13,Brown's Bar,Heineken,0.0
2023-07-13,Brown's Bar,Budweiser,168.03
2023-07-13,Johnson's Bar,Bacardi,0.0
2023-07-13,Johnson's Bar,Jim Beam,0.0
2023-07-13,Johnson's Bar,Miller,0.0
2023-07-13,Johnson's Bar,Sutter Home,0.0
2023-07-13,Johnson's Bar,Captain Morgan,0.0
2023-07-13,Johnson's Bar,Grey Goose,0.0
2023-07-13,Johnson's Bar,Coors,0.0
2023-07-13,Johnson's Bar,Yellow Tail,0.0
2023-07-13,Johnson's Bar,Absolut,245.94
2023-07-13,Johnson's Bar,Jack Daniels,292.07
2023-07-13,Johnson's Bar,Malibu,0.0
2023-07-13,Johnson's Bar,Jameson,0.0
2023-07-13,Johnson's Bar,Smirnoff,0.0
2023-07-13,Johnson's Bar,Barefoot,0.0
2023-07-13,Johnson's Bar,Heineken,595.83
2023-07-13,Johnson's Bar,Budweiser,0.0
2023-07-13,Smith's Bar,Bacardi,0.0
2023-07-13,Smith's Bar,Jim Beam,0.0
2023-07-13,Smith's Bar,Miller,0.0
2023-07-13,Smith's Bar,Sutter Home,366.05
2023-07-13,Smith's Bar,Captain Morgan,271.46
2023-07-13,Smith's Bar,Grey Goose,305.09
2023-07-13,Smith's Bar,Coors,0.0
2023-07-13,Smith's Bar,Yellow Tail,0.0
2023-07-13,Smith's Bar,Absolut,0.0
2023-07-13,Smith's Bar,Jack Daniels,0.0
2023-07-13,Smith's Bar,Malibu,0.0
2023-07-13,Smith's Bar,Jameson,0.0
2023-07-13,Smith's Bar,Smirnoff,0.0
2023-07-13,Smith's Bar,Barefoot,0.0
2023-07-13,Smith's Bar,Heineken,0.0
2023-07-13,Smith's Bar,Budweiser,0.0
2023-07-13,Taylor's Bar,Bacardi,107.16
2023-07-13,Taylor's Bar,Jim Beam,0.0
2023-07-13,Taylor's Bar,Miller,239.04
2023-07-13,Taylor's Bar,Sutter Home,0.0
2023-07-13,Taylor's Bar,Captain Morgan,0.0
2023-07-13,Taylor's Bar,Grey Goose,0.0
2023-07-13,Taylor's Bar,Coors,0.0
2023-07-13,Taylor's Bar,Yellow Tail,0.0
2023-07-13,Taylor's Bar,Absolut,0.0
2023-07-13,Taylor's Bar,Jack Daniels,0.0
2023-07-13,Taylor's Bar,Malibu,0.0
2023-07-13,Taylor's Bar,Jameson,336.73
2023-07-13,Taylor's Bar,Smirnoff,0.0
2023-07-13,Taylor's Bar,Barefoot,0.0
2023-07-13,Taylor's Bar,Heineken,0.0
2023-07-13,Taylor's Bar,Budweiser,0.0
2023-07-13,Thomas's Bar,Bacardi,275.17
2023-07-13,Thomas's Bar,Jim Beam,0.0
2023-07-13,Thomas's Bar,Miller,0.0
2023-07-13,Thomas's Bar,Sutter Home,0.0
2023-07-13,Thomas's Bar,Captain Morgan,0.0
2023-07-13,Thomas's Bar,Grey Goose,352.1
2023-07-13,Thomas's Bar,Coors,0.0
2023-07-13,Thomas's Bar,Yellow Tail,170.69
2023-07-13,Thomas's Bar,Absolut,0.0
2023-07-13,Thomas's Bar,Jack Daniels,0.0
2023-07-13,Thomas's Bar,Malibu,0.0
2023-07-13,Thomas's Bar,Jameson,0.0
2023-07-13,Thomas's Bar,Smirnoff,0.0
2023-07-13,Thomas's Bar,Barefoot,0.0
2023-07-13,Thomas's Bar,Heineken,407.27
2023-07-13,Thomas's Bar,Budweiser,0.0
2023-07-14,Anderson's Bar,Bacardi,0.0
2023-07-14,Anderson's Bar,Jim Beam,160.83
2023-07-14,Anderson's Bar,Miller,0.0
2023-07-14,Anderson's Bar,Sutter Home,0.0
2023-07-14,Anderson's Bar,Captain Morgan,0.0
2023-07-14,Anderson's Bar,Grey Goose,0.0
2023-07-14,Anderson's Bar,Coors,0.0
2023-07-14,Anderson's Bar,Yellow Tail,414.35
2023-07-14,Anderson's Bar,Absolut,0.0
2023-07-14,Anderson's Bar,Jack Daniels,0.0
2023-07-14,Anderson's Bar,Malibu,399.62
2023-07-14,Anderson's Bar,Jameson,0.0
2023-07-14,Anderson's Bar,Smirnoff,0.0
2023-07-14,Anderson's Bar,Barefoot,0.0
2023-07-14,Anderson's Bar,Heineken,0.0
2023-07-14,Anderson's Bar,Budweiser,0.0
2023-07-14,Brown's Bar,Bacardi,516.54
2023-07-14,Brown's Bar,Jim Beam,0.0
2023-07-14,Brown's Bar,Miller,0.0
2023-07-14,Brown's Bar,Sutter Home,0.0
2023-07-14,Brown's Bar,Captain Morgan,0.0
2023-07-14,Brown's Bar,Grey Goose,0.0
2023-07-14,Brown's Bar,Coors,0.0
2023-07-14,Brown's Bar,Yellow Tail,0.0
2023-07-14,Brown's Bar,Absolut,0.0
2023-07-14,Brown's Bar,Jack Daniels,0.0
2023-07-14,Brown's Bar,Malibu,0.0
2023-07-14,Brown's Bar,Jameson,381.41
2023-07-14,Brown's Bar,Smirnoff,0.0
2023-07-14,Brown's Bar,Barefoot,0.0
2023-07-14,Brown's Bar,Heineken,0.0
2023-07-14,Brown's Bar,Budweiser,0.0
2023-07-14,Johnson's Bar,Bacardi,0.0
2023-07-14,Johnson's Bar,Jim Beam,0.0
2023-07-14,Johnson's Bar,Miller,0.0
2023-07-14,Johnson's Bar,Sutter Home,0.0
2023-07-14,Johnson's Bar,Captain Morgan,0.0
2023-07-14,Johnson's Bar,Grey Goose,0.0
2023-07-14,Johnson's Bar,Coors,0.0
2023-07-14,Johnson's Bar,Yellow Tail,0.0
2023-07-14,Johnson's Bar,Absolut,0.0
2023-07-14,Johnson's Bar,Jack Daniels,0.0
2023-07-14,Johnson's Bar,Malibu,453.84
2023-07-14,Johnson's Bar,Jameson,0.0
2023-07-14,Johnson's Bar,Smirnoff,462.87
2023-07-14,Johnson's Bar,Barefoot,421.94
2023-07-14,Johnson's Bar,Heineken,0.0
2023-07-14,Johnson's Bar,Budweiser,0.0
2023-07-14,Smith's Bar,Bacardi,0.0
2023-07-14,Smith's Bar,Jim Beam,0.0
2023-07-14,Smith's Bar,Miller,142.8
2023-07-14,Smith's Bar,Sutter Home,204.49
2023-07-14,Smith's Bar,Captain Morgan,0.0
2023-07-14,Smith's Bar,Grey Goose,454.82
2023-07-14,Smith's Bar,Coors,0.0
2023-07-14,Smith's Bar,Yellow Tail,0.0
2023-07-14,Smith's Bar,Absolut,0.0
2023-07-14,Smith's Bar,Jack Daniels,224.44
2023-07-14,Smith's Bar,Malibu,0.0
2023-07-14,Smith's Bar,Jameson,0.0
2023-07-14,Smith's Bar,Smirnoff,0.0
2023-07-14,Smith's Bar,Barefoot,0.0
2023-07-14,Smith's Bar,Heineken,0.0
2023-07-14,Smith's Bar,Budweiser,0.0
2023-07-14,Taylor's Bar,Bacardi,0.0
2023-07-14,Taylor's Bar,Jim Beam,0.0
2023-07-14,Taylor's Bar,Miller,0.0
2023-07-14,Taylor's Bar,Sutter Home,0.0
2023-07-14,Taylor's Bar,Captain Morgan,0.0
2023-07-14,Taylor's Bar,Grey Goose,594.06
2023-07-14,Taylor's Bar,Coors,0.0
2023-07-14,Taylor's Bar,Yellow Tail,0.0
2023-07-14,Taylor's Bar,Absolut,0.0
2023-07-14,Taylor's Bar,Jack Daniels,397.24
2023-07-14,Taylor's Bar,Malibu,0.0
2023-07-14,Taylor's Bar,Jameson,0.0
2023-07-14,Taylor's Bar,Smirnoff,0.0
2023-07-14,Taylor's Bar,Barefoot,0.0
2023-07-14,Taylor's Bar,Heineken,0.0
2023-07-14,Taylor's Bar,Budweiser,505.3
2023-07-14,Thomas's Bar,Bacardi,0.0
2023-07-14,Thomas's Bar,Jim Beam,0.0
2023-07-14,Thomas's Bar,Miller,0.0
2023-07-14,Thomas's Bar,Sutter Home,0.0
2023-07-14,Thomas's Bar,Captain Morgan,0.0
2023-07-14,Thomas's Bar,Grey Goose,0.0
2023-07-14,Thomas's Bar,Coors,436.72
2023-07-14,Thomas's Bar,Yellow Tail,0.0
2023-07-14,Thomas's Bar,Absolut,0.0
2023-07-14,Thomas's Bar,Jack Daniels,0.0
2023-07-14,Thomas's Bar,Malibu,0.0
2023-07-14,Thomas's Bar,Jameson,107.44
2023-07-14,Thomas's Bar,Smirnoff,0.0
2023-07-14,Thomas's Bar,Barefoot,0.0
2023-07-14,Thomas's Bar,Heineken,0.0
2023-07-14,Thomas's Bar,Budweiser,0.0
2023-07-15,Anderson's Bar,Bacardi,0.0
2023-07-15,Anderson's Bar,Jim Beam,0.0
2023-07-15,Anderson's Bar,Miller,0.0
2023-07-15,Anderson's Bar,Sutter Home,577.12
2023-07-15,Anderson's Bar,Captain Morgan,0.0
2023-07-15,Anderson's Bar,Grey Goose,0.0
2023-07-15,Anderson's Bar,Coors,441.56
2023-07-15,Anderson's Bar,Yellow Tail,0.0
2023-07-15,Anderson's Bar,Absolut,0.0
2023-07-15,Anderson's Bar,Jack Daniels,0.0
2023-07-15,Anderson's Bar,Malibu,0.0
2023-07-15,Anderson's Bar,Jameson,401.46
2023-07-15,Anderson's Bar,Smirnoff,162.35
2023-07-15,Anderson's Bar,Barefoot,0.0
2023-07-15,Anderson's Bar,Heineken,0.0
2023-07-15,Anderson's Bar,Budweiser,0.0
2023-07-15,Brown's Bar,Bacardi,0.0
2023-07-15,Brown's Bar,Jim Beam,0.0
2023-07-15,Brown's Bar,Miller,0.0
2023-07-15,Brown's Bar,Sutter Home,0.0
2023-07-15,Brown's Bar,Captain Morgan,0.0
2023-07-15,Brown's Bar,Grey Goose,587.15
2023-07-15,Brown's Bar,Coors,0.0
2023-07-15,Brown's Bar,Yellow Tail,517.27
2023-07-15,Brown's Bar,Absolut,0.0
2023-07-15,Brown's Bar,Jack Daniels,0.0
2023-07-15,Brown's Bar,Malibu,0.0
2023-07-15,Brown's Bar,Jameson,0.0
2023-07-15,Brown's Bar,Smirnoff,0.0
2023-07-15,Brown's Bar,Barefoot,0.0
2023-07-15,Brown's Bar,Heineken,577.25
2023-07-15,Brown's Bar,Budweiser,0.0
2023-07-15,Johnson's Bar,Bacardi,0.0
2023-07-15,Johnson's Bar,Jim Beam,0.0
2023-07-15,Johnson's Bar,Miller,0.0
2023-07-15,Johnson's Bar,Sutter Home,0.0
2023-07-15,Johnson's Bar,Captain Morgan,0.0
2023-07-15,Johnson's Bar,Grey Goose,459.9
2023-07-15,Johnson's Bar,Coors,0.0
2023-07-15,Johnson's Bar,Yellow Tail,0.0
2023-07-15,Johnson's Bar,Absolut,0.0
2023-07-15,Johnson's Bar,Jack Daniels,0.0
2023-07-15,Johnson's Bar,Malibu,0.0
2023-07-15,Johnson's Bar,Jameson,0.0
2023-07-15,Johnson's Bar,Smirnoff,0.0
2023-07-15,Johnson's Bar,Barefoot,350.29
2023-07-15,Johnson's Bar,Heineken,0.0
